tweets,classe_ajuste_fino,score_ajuste_fino,tweets_limpos,texto_limpo
62083,@marcofeliciano @jairbolsonaro Se gritar pega...... Não sobra um meu irmão,False,0.6895551681518555,"['@marcofeliciano', '@jairbolsonaro', 'gritar', 'pegar', 'não', 'sobrar', 'irmão']",@marcofeliciano @jairbolsonaro gritar pegar não sobrar irmão
62084,"@marcofeliciano @jairbolsonaro Marco, será que foi a maçonaria que influenciou o presidente a trair a esposa, engravidar a amante, destruir a sua família, depois destruir a nova família se divorciando de novo? Um homem que teve três famílias, filhos com várias mulheres, isso não é coisa de cristão.",False,0.9470685124397278,"['@marcofeliciano', '@jairbolsonaro', 'marco', 'ser', 'maçonaria', 'influenciar', 'presidente', 'trair', 'esposo', 'engravidar', 'amante', 'destruir', 'família', 'destruir', 'família', 'divorciar', 'homem', 'família', 'filho', 'várias', 'mulher', 'não', 'cristão']",@marcofeliciano @jairbolsonaro marco ser maçonaria influenciar presidente trair esposo engravidar amante destruir família destruir família divorciar homem família filho várias mulher não cristão
62085,@marcofeliciano @jairbolsonaro Cadê o Homem que ia renunciar se o Lula Ganhasse ?  Era no Primeiro turno Já???,False,0.9531723856925964,"['@marcofeliciano', '@jairbolsonaro', 'cadê', 'homem', 'ir', 'renunciar', 'lula', 'ganhasse', '', 'turno']",@marcofeliciano @jairbolsonaro cadê homem ir renunciar lula ganhasse  turno
62086,@marcofeliciano @jairbolsonaro https://t.co/HhPw8KX2Te,False,0.9880438446998596,"['@marcofeliciano', '@jairbolsonaro']",@marcofeliciano @jairbolsonaro
62087,@marcofeliciano @jairbolsonaro BOLSONARO INIMIGO DA EDUCAÇÃO,True,0.5653094053268433,"['@marcofeliciano', '@jairbolsonaro', 'bolsonaro', 'inimigo', 'educação']",@marcofeliciano @jairbolsonaro bolsonaro inimigo educação
62088,@marcofeliciano @SILVFIL @jairbolsonaro Bolsonaro 22 Tarcísio governador de São Paulo 10,False,0.9920469522476196,"['@marcofeliciano', '@silvfil', '@jairbolsonaro', 'bolsonaro', 'tarcísio', 'governador', 'paulo']",@marcofeliciano @silvfil @jairbolsonaro bolsonaro tarcísio governador paulo
62089,@marcofeliciano @jairbolsonaro https://t.co/1HQCFFfEye,False,0.9831143617630005,"['@marcofeliciano', '@jairbolsonaro']",@marcofeliciano @jairbolsonaro
62090,@marcofeliciano @jairbolsonaro Ah esse amor. https://t.co/Sb099C1zAS,False,0.9974392652511597,"['@marcofeliciano', '@jairbolsonaro', 'ah', 'amor']",@marcofeliciano @jairbolsonaro ah amor
62091,"@marcofeliciano @jairbolsonaro Aproveita pra se despedir do país
Não é vc que vai sair do país qnd o Baphomet aí perder???
Dia 30
Adeeeeeus",False,0.983024001121521,"['@marcofeliciano', '@jairbolsonaro', 'aproveitar', 'pra', 'despedir', 'país', '', 'não', 'vc', 'sair', 'país', 'qnd', 'baphomet', 'perder', '', 'dia', '', 'adeeeeeus']",@marcofeliciano @jairbolsonaro aproveitar pra despedir país  não vc sair país qnd baphomet perder  dia  adeeeeeus
62092,@marcofeliciano @jairbolsonaro Bolsonaro na maçonaria. https://t.co/bvHMl5Lru6,False,0.8864343166351318,"['@marcofeliciano', '@jairbolsonaro', 'bolsonaro', 'maçonaria']",@marcofeliciano @jairbolsonaro bolsonaro maçonaria
62093,"@marcofeliciano @jairbolsonaro Tá querendo ouro, né, safado?",True,0.9925861954689026,"['@marcofeliciano', '@jairbolsonaro', 'tá', 'querer', 'ouro', 'né', 'safado']",@marcofeliciano @jairbolsonaro tá querer ouro né safado
62094,@marcofeliciano @jairbolsonaro Recado dele aos brasileiros. Sr. Deputado junto com o pai da mentira. O senhor não é cristão. https://t.co/embkGawYeV,False,0.563139796257019,"['@marcofeliciano', '@jairbolsonaro', 'recado', 'de ele', 'brasileiro', 'sr.', 'deputado', 'junto', 'pai', 'mentira', 'senhor', 'não', 'cristão']",@marcofeliciano @jairbolsonaro recado de ele brasileiro sr. deputado junto pai mentira senhor não cristão
62095,@marcofeliciano @jairbolsonaro Dois bandidos,True,0.9970766305923462,"['@marcofeliciano', '@jairbolsonaro', 'bandido']",@marcofeliciano @jairbolsonaro bandido
62096,@marcofeliciano @cgfpa @jairbolsonaro Só os honestos kkkk,False,0.9973766803741455,"['@marcofeliciano', '@cgfpa', '@jairbolsonaro', 'honesto', 'kkkk']",@marcofeliciano @cgfpa @jairbolsonaro honesto kkkk
62097,@marcofeliciano @jairbolsonaro Como ele já sabia da maçonaria??? https://t.co/lQf7KEAwYx,False,0.9839310050010681,"['@marcofeliciano', '@jairbolsonaro', 'saber', 'maçonaria']",@marcofeliciano @jairbolsonaro saber maçonaria
62098,"@marcofeliciano @jairbolsonaro Sai do armário Feliciano, para com essa luta espiritual, assuma e vá ser feliz ahahahahahah",False,0.884555995464325,"['@marcofeliciano', '@jairbolsonaro', 'sai', 'armário', 'feliciano', 'luta', 'espiritual', 'assuma', 'ir', 'feliz', 'ahahahahahah']",@marcofeliciano @jairbolsonaro sai armário feliciano luta espiritual assuma ir feliz ahahahahahah
62099,@marcofeliciano @jairbolsonaro hehehe Feliciano está do lado de um homem que quis abortar o próprio filho https://t.co/oUyXritQIJ,False,0.9912739396095276,"['@marcofeliciano', '@jairbolsonaro', 'hehehe', 'feliciano', 'homem', 'querer', 'abortar', 'filho']",@marcofeliciano @jairbolsonaro hehehe feliciano homem querer abortar filho
62100,@marcofeliciano @jairbolsonaro https://t.co/aE0R22p8Fb,False,0.985648512840271,"['@marcofeliciano', '@jairbolsonaro']",@marcofeliciano @jairbolsonaro
62101,@marcofeliciano @jairbolsonaro Boca murcha... 🤢,True,0.731012225151062,"['@marcofeliciano', '@jairbolsonaro', 'boca', 'murcha']",@marcofeliciano @jairbolsonaro boca murcha
62102,@marcofeliciano @jairbolsonaro 🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮,False,0.9516660571098328,"['@marcofeliciano', '@jairbolsonaro']",@marcofeliciano @jairbolsonaro
62103,"@marcofeliciano @jairbolsonaro qdo um pastor não faz essa festa para o Senhor, mas faz para um político, FARISEU VENDILHÃO",False,0.5187448859214783,"['@marcofeliciano', '@jairbolsonaro', 'qdo', 'pastor', 'não', 'festa', 'senhor', 'político', 'fariseu', 'vendilhão']",@marcofeliciano @jairbolsonaro qdo pastor não festa senhor político fariseu vendilhão
62104,"@marcofeliciano @jairbolsonaro Juntando os dois não dá um, quando começar abrir a caixa preta desses homens eles vão sai algemados.",True,0.9499338269233704,"['@marcofeliciano', '@jairbolsonaro', 'juntando', 'não', 'começar', 'abrir', 'caixa', 'preto', 'de esse', 'homem', 'sair', 'algemar']",@marcofeliciano @jairbolsonaro juntando não começar abrir caixa preto de esse homem sair algemar
62105,@marcofeliciano @jairbolsonaro https://t.co/kvsseqZDh0,False,0.9848735332489014,"['@marcofeliciano', '@jairbolsonaro']",@marcofeliciano @jairbolsonaro
62106,@marcofeliciano @jairbolsonaro Ratazanas,False,0.6075921058654785,"['@marcofeliciano', '@jairbolsonaro', 'ratazanas']",@marcofeliciano @jairbolsonaro ratazanas
62107,"@marcofeliciano @jairbolsonaro Forca capitão 
Estamos juntos 
Brasil forte 
22 neles",False,0.8372141122817993,"['@marcofeliciano', '@jairbolsonaro', 'forca', 'capitão', '', 'estar', 'junto', '', 'brasil', 'forte', '', 'em ele']",@marcofeliciano @jairbolsonaro forca capitão  estar junto  brasil forte  em ele
62108,@marcofeliciano @jairbolsonaro https://t.co/uzS0YHNeoY,False,0.9741852879524231,"['@marcofeliciano', '@jairbolsonaro']",@marcofeliciano @jairbolsonaro
62109,"@marcofeliciano @jairbolsonaro Coloque no Google ""carne de índio""",False,0.7167012691497803,"['@marcofeliciano', '@jairbolsonaro', 'coloque', 'google', 'carne', 'índio']",@marcofeliciano @jairbolsonaro coloque google carne índio
62110,@marcofeliciano @jairbolsonaro https://t.co/H8yEnv63W1,False,0.9820575714111328,"['@marcofeliciano', '@jairbolsonaro']",@marcofeliciano @jairbolsonaro
62111,@marcofeliciano @jairbolsonaro https://t.co/k4hl6S0saC,False,0.9851595759391785,"['@marcofeliciano', '@jairbolsonaro']",@marcofeliciano @jairbolsonaro
62112,@marcofeliciano @jairbolsonaro https://t.co/BwvBTVqBri,False,0.9879288077354431,"['@marcofeliciano', '@jairbolsonaro']",@marcofeliciano @jairbolsonaro
62113,@marcofeliciano @jairbolsonaro Hummmm https://t.co/qzkzVdPymh,False,0.9924076795578003,"['@marcofeliciano', '@jairbolsonaro', 'hummmm']",@marcofeliciano @jairbolsonaro hummmm
62114,"@marcofeliciano @jairbolsonaro Enquanto em 2017 muitos riam da candidatura do Bolsonaro,vc foi um que acreditou e sempre esteve do lado dele 🙏🏼👏👏👏👏👏👏👏👏",False,0.996912956237793,"['@marcofeliciano', '@jairbolsonaro', 'rer', 'candidatura', 'bolsonaro', 'vc', 'acreditar', 'de ele']",@marcofeliciano @jairbolsonaro rer candidatura bolsonaro vc acreditar de ele
62115,"@marcofeliciano @AdrillesPistola @jairbolsonaro POVO DO INTERIOR,POVO DO AGRO NÃO ESQUEÇAM QUE O CARNIÇA OFENDEU E DIFAMOU VCS DE TODAS AS MANEIRAS POSSÍVEIS....FOI SÓ A DESGRAÇA CONSEGUIR UM SEGUNDO TURNO QUE OS TERRORISTAS DO MST JÁ ESTÃO TOCANDO O TERROR INVADINDO FAZENDAS PRODUTIVAS",True,0.9325066804885864,"['@marcofeliciano', '@adrillespistolar', '@jairbolsonaro', 'interior', 'agro', 'não', 'esqueçam', 'carniça', 'ofendeu', 'difamou', 'vcs', 'maneiras', 'possíveis', 'desgraça', 'conseguir', 'turno', 'terroristas', 'mst', 'tocando', 'terror', 'invadindo', 'fazendas', 'produtivas']",@marcofeliciano @adrillespistolar @jairbolsonaro interior agro não esqueçam carniça ofendeu difamou vcs maneiras possíveis desgraça conseguir turno terroristas mst tocando terror invadindo fazendas produtivas
62116,@marcofeliciano @jairbolsonaro https://t.co/WkHzCde52M,False,0.9877640604972839,"['@marcofeliciano', '@jairbolsonaro']",@marcofeliciano @jairbolsonaro
62117,"@marcofeliciano @jairbolsonaro Olha só o boca de 150mil!!!!
Fazendo jus e utilizando a boquinha pra puxar o saco !!!",False,0.7329404354095459,"['@marcofeliciano', '@jairbolsonaro', 'olha', 'boca', '150mil', '', 'fazendo', 'jus', 'utilizar', 'boquinha', 'pra', 'puxar', 'saco']",@marcofeliciano @jairbolsonaro olha boca 150mil  fazendo jus utilizar boquinha pra puxar saco
62118,@marcofeliciano @jairbolsonaro https://t.co/w52knnpq64,False,0.9876317381858826,"['@marcofeliciano', '@jairbolsonaro']",@marcofeliciano @jairbolsonaro
62119,@marcofeliciano @jairbolsonaro Harmonização fácil da #CadelinhaDoPresidente está OK,False,0.9452030658721924,"['@marcofeliciano', '@jairbolsonaro', 'harmonização', 'fácil', 'cadelinhadopresidente', 'ok']",@marcofeliciano @jairbolsonaro harmonização fácil cadelinhadopresidente ok
62120,@marcofeliciano @carloscezarcjr @jairbolsonaro Amo muito nosso  presidente ☺,False,0.9982813596725464,"['@marcofeliciano', '@carloscezarcjr', '@jairbolsonaro', 'amar', '', 'presidente']",@marcofeliciano @carloscezarcjr @jairbolsonaro amar  presidente
62121,@marcofeliciano @jairbolsonaro Sou cartunista e apoio Bolsonaro. https://t.co/lOr7lgueQv https://t.co/usyCVKArWE,False,0.9857915639877319,"['@marcofeliciano', '@jairbolsonaro', 'cartunista', 'bolsonaro', '']",@marcofeliciano @jairbolsonaro cartunista bolsonaro 
62122,@marcofeliciano @jairbolsonaro https://t.co/QlhEWEnwwm,False,0.9889091849327087,"['@marcofeliciano', '@jairbolsonaro']",@marcofeliciano @jairbolsonaro
62123,@marcofeliciano @jairbolsonaro https://t.co/g6E1hRtIh7,False,0.9812032580375671,"['@marcofeliciano', '@jairbolsonaro']",@marcofeliciano @jairbolsonaro
62124,"@marcofeliciano @jairbolsonaro TAMBÉM SOU DO VALE DO RIBEIRA, VOTE EM MIM PRA PRESIDENTE MEU NÚMERO É 13 https://t.co/cK3IB9Ur9J",False,0.983751654624939,"['@marcofeliciano', '@jairbolsonaro', 'vale', 'ribeira', 'vote', 'mim', 'pra', 'presidente']",@marcofeliciano @jairbolsonaro vale ribeira vote mim pra presidente
62125,@marcofeliciano @jairbolsonaro Olha o miliciano e o estuprador aiiii!!!! #LulaPresidente,False,0.9592247009277344,"['@marcofeliciano', '@jairbolsonaro', 'olha', 'miliciano', 'estuprador', 'aiiii', 'lulapresidente']",@marcofeliciano @jairbolsonaro olha miliciano estuprador aiiii lulapresidente
62126,@marcofeliciano @jairbolsonaro Tomem cuidado para que ninguém engane vocês! https://t.co/MUmtPOITg3,False,0.9731336832046509,"['@marcofeliciano', '@jairbolsonaro', 'tomem', 'cuidado', 'ninguém', 'enganer']",@marcofeliciano @jairbolsonaro tomem cuidado ninguém enganer
62127,"@marcofeliciano @jairbolsonaro #BolsonaroSatanista
#Bolsonaromaconaria
#BolsonaroMaçom
#ForaBolsonaroeSuaQuadrilha https://t.co/T1iSE2FSr0",False,0.5798563361167908,"['@marcofeliciano', '@jairbolsonaro', 'bolsonarosatanista', '', 'bolsonaromaconaria', '', 'bolsonaromaçom', '', 'forabolsonaroesuaquadrilha']",@marcofeliciano @jairbolsonaro bolsonarosatanista  bolsonaromaconaria  bolsonaromaçom  forabolsonaroesuaquadrilha
62128,"@marcofeliciano @jairbolsonaro e as surubas, hein, felicianus?
estamos aguardando que cumpra sua promessa e entregue seu cargo quando Lula vencer no segundo turno
aproveita, e devolve os dentes que todos nós pagamos",False,0.530650794506073,"['@marcofeliciano', '@jairbolsonaro', 'suruba', 'hein', 'felicianus', '', 'estar', 'aguardar', 'cumprir', 'promessa', 'entregar', 'cargo', 'lula', 'vencer', 'turno', '', 'aproveitar', 'devolver', 'dente', 'pagar']",@marcofeliciano @jairbolsonaro suruba hein felicianus  estar aguardar cumprir promessa entregar cargo lula vencer turno  aproveitar devolver dente pagar
62129,@marcofeliciano @jairbolsonaro Baphomet o demônio que acompanha Bolsonaro no encontro com maçons. https://t.co/KW379g82vO,True,0.9894635677337646,"['@marcofeliciano', '@jairbolsonaro', 'baphomet', 'demônio', 'acompanhar', 'bolsonaro', 'encontro', 'maçon']",@marcofeliciano @jairbolsonaro baphomet demônio acompanhar bolsonaro encontro maçon
62130,@marcofeliciano @jairbolsonaro https://t.co/O0O8BEBksq,False,0.9867398738861084,"['@marcofeliciano', '@jairbolsonaro']",@marcofeliciano @jairbolsonaro
62131,@marcofeliciano @jairbolsonaro https://t.co/qwKPxIcee4,False,0.9662812352180481,"['@marcofeliciano', '@jairbolsonaro']",@marcofeliciano @jairbolsonaro
62132,@marcofeliciano @jairbolsonaro https://t.co/bwXnwJjjVx,False,0.9828650951385498,"['@marcofeliciano', '@jairbolsonaro']",@marcofeliciano @jairbolsonaro
62133,@marcofeliciano @jairbolsonaro https://t.co/8GiUhDvcN0,False,0.9833725094795227,"['@marcofeliciano', '@jairbolsonaro']",@marcofeliciano @jairbolsonaro
62134,@marcofeliciano @jairbolsonaro https://t.co/PyKAzkzzCh,False,0.981083333492279,"['@marcofeliciano', '@jairbolsonaro']",@marcofeliciano @jairbolsonaro
62135,@marcofeliciano @jairbolsonaro https://t.co/LFx3sQZS74,False,0.9809500575065613,"['@marcofeliciano', '@jairbolsonaro']",@marcofeliciano @jairbolsonaro
62136,@marcofeliciano @jairbolsonaro https://t.co/FotNPiqAdw,False,0.9878078103065491,"['@marcofeliciano', '@jairbolsonaro']",@marcofeliciano @jairbolsonaro
62137,"@marcofeliciano @jairbolsonaro Maçons, BOLSONARO É CANIBAL
SATANISTA, ZOÓFILO E GENOCIDA!",True,0.8598769903182983,"['@marcofeliciano', '@jairbolsonaro', 'maçons', 'bolsonaro', 'canibal', '', 'satanista', 'zoófilo', 'genocida']",@marcofeliciano @jairbolsonaro maçons bolsonaro canibal  satanista zoófilo genocida
62138,@marcofeliciano @CARLOSR86493600 @jairbolsonaro https://t.co/BEuIc0NhKl,False,0.9850224852561951,"['@marcofeliciano', '@carlosr86493600', '@jairbolsonaro']",@marcofeliciano @carlosr86493600 @jairbolsonaro
62139,@marcofeliciano @CARLOSR86493600 @jairbolsonaro https://t.co/N19qUOFz32,False,0.9887663722038269,"['@marcofeliciano', '@carlosr86493600', '@jairbolsonaro']",@marcofeliciano @carlosr86493600 @jairbolsonaro
62140,@marcofeliciano @CARLOSR86493600 @jairbolsonaro https://t.co/icy97GYBKw,False,0.9897560477256775,"['@marcofeliciano', '@carlosr86493600', '@jairbolsonaro']",@marcofeliciano @carlosr86493600 @jairbolsonaro
62141,@marcofeliciano @jairbolsonaro Vai procurar é te converter.,False,0.9903892874717712,"['@marcofeliciano', '@jairbolsonaro', 'procurar', 'converter']",@marcofeliciano @jairbolsonaro procurar converter
62142,@marcofeliciano @jairbolsonaro https://t.co/qAnSHeOPf6,False,0.9662812352180481,"['@marcofeliciano', '@jairbolsonaro']",@marcofeliciano @jairbolsonaro
62143,@marcofeliciano @jairbolsonaro https://t.co/3CiTOLq15W,False,0.9876745343208313,"['@marcofeliciano', '@jairbolsonaro']",@marcofeliciano @jairbolsonaro
62144,@marcofeliciano @jairbolsonaro https://t.co/Vh3PK4270T,False,0.9850199222564697,"['@marcofeliciano', '@jairbolsonaro']",@marcofeliciano @jairbolsonaro
62145,@marcofeliciano @jairbolsonaro https://t.co/v6ArELbfKQ,False,0.9865263104438782,"['@marcofeliciano', '@jairbolsonaro']",@marcofeliciano @jairbolsonaro
62146,@marcofeliciano @jairbolsonaro https://t.co/zmtlzB4yCL,False,0.9868641495704651,"['@marcofeliciano', '@jairbolsonaro']",@marcofeliciano @jairbolsonaro
62147,@marcofeliciano @jairbolsonaro O que vc acham de um cara pega 157 k dinheiro público para usar nos dentes???,False,0.8935450315475464,"['@marcofeliciano', '@jairbolsonaro', 'vc', 'achar', 'cara', 'pegar', 'k', 'dinheiro', 'público', 'dente']",@marcofeliciano @jairbolsonaro vc achar cara pegar k dinheiro público dente
62148,"@marcofeliciano @jairbolsonaro Cuidado, Felícia. Bozo não gosta de monas e bichas.",True,0.8890385031700134,"['@marcofeliciano', '@jairbolsonaro', 'cuidado', 'felícia', 'bozo', 'não', 'gostar', 'mona', 'bicha']",@marcofeliciano @jairbolsonaro cuidado felícia bozo não gostar mona bicha
62149,@marcofeliciano @jairbolsonaro #ForaBolsonaro https://t.co/eRyGyLING3,False,0.853064239025116,"['@marcofeliciano', '@jairbolsonaro', 'forabolsonaro']",@marcofeliciano @jairbolsonaro forabolsonaro
62150,"@marcofeliciano @jairbolsonaro O bobão, você não ia deixar seu mandato. Você é outra piada, viuvinha do Alexandre Frota!",True,0.9581401348114014,"['@marcofeliciano', '@jairbolsonaro', 'bobão', 'não', 'ir', 'deixar', 'mandato', 'piada', 'viuvinha', 'alexandre', 'frota']",@marcofeliciano @jairbolsonaro bobão não ir deixar mandato piada viuvinha alexandre frota
62151,@marcofeliciano @jairbolsonaro Hipócritas... https://t.co/nhs2xLxsmJ,True,0.9971115589141846,"['@marcofeliciano', '@jairbolsonaro', 'hipócritas']",@marcofeliciano @jairbolsonaro hipócritas
62152,@marcofeliciano @jairbolsonaro https://t.co/YwqPWofGzQ,False,0.9872347712516785,"['@marcofeliciano', '@jairbolsonaro']",@marcofeliciano @jairbolsonaro
62153,"@marcofeliciano @jairbolsonaro Lindo testemunho, pastor https://t.co/m7JazTlSgY",False,0.9884331822395325,"['@marcofeliciano', '@jairbolsonaro', 'lindo', 'testemunho', 'pastor']",@marcofeliciano @jairbolsonaro lindo testemunho pastor
62154,@marcofeliciano @jairbolsonaro https://t.co/jELNr2bPsJ,False,0.9886166453361511,"['@marcofeliciano', '@jairbolsonaro']",@marcofeliciano @jairbolsonaro
62155,@marcofeliciano @jairbolsonaro Esse aqui? https://t.co/l5jqaSuWTm,False,0.9604166150093079,"['@marcofeliciano', '@jairbolsonaro']",@marcofeliciano @jairbolsonaro
62156,@marcofeliciano @jairbolsonaro Esse aqui?? https://t.co/X9xZi47xJX,False,0.963325560092926,"['@marcofeliciano', '@jairbolsonaro']",@marcofeliciano @jairbolsonaro
62157,@marcofeliciano @jairbolsonaro https://t.co/Qmsgim6LYN,False,0.9848604798316956,"['@marcofeliciano', '@jairbolsonaro']",@marcofeliciano @jairbolsonaro
62158,"@marcofeliciano @jairbolsonaro Neste video, temos um que não estupra pq vc é feia, já o outro estupra mesmo!!!",False,0.6475406885147095,"['@marcofeliciano', '@jairbolsonaro', 'video', 'não', 'estuprar', 'pq', 'vc', 'feio', 'outro', 'estupra']",@marcofeliciano @jairbolsonaro video não estuprar pq vc feio outro estupra
62159,"@marcofeliciano @jairbolsonaro É VERDADE ESTE BILHETE????
https://t.co/UpospCJHdy",False,0.9465233683586121,"['@marcofeliciano', '@jairbolsonaro', 'verdade', 'bilhete', '']",@marcofeliciano @jairbolsonaro verdade bilhete 
62160,"@marcofeliciano @jairbolsonaro Haddad vai promover o desencarceramento de pequenos delitos,,,olha aí PETEZADA de petralhas ,,,será liberado o furto de celular, motos,carros etc,,o PT liberou geral cambada de no'ia,,,https://t.co/oQiZdx9wgB",True,0.9848310947418213,"['@marcofeliciano', '@jairbolsonaro', 'haddad', 'promover', 'desencarceramento', 'pequeno', 'delitos,,,olha', 'petezada', 'petralha', 'ser', 'liberar', 'furto', 'celular', 'moto', 'carro', 'etc,,o', 'pt', 'liberar', 'cambada', ""no'ia""]","@marcofeliciano @jairbolsonaro haddad promover desencarceramento pequeno delitos,,,olha petezada petralha ser liberar furto celular moto carro etc,,o pt liberar cambada no'ia"
62161,@marcofeliciano @jairbolsonaro Não adianta não. Povo já descobriu  a verdade.  Vcs são todos maçom.. cuidado com a ira de Deus,False,0.959037184715271,"['@marcofeliciano', '@jairbolsonaro', 'não', 'adiantar', 'não', 'descobrir', '', 'verdade', '', 'vc', 'maçom', 'cuidado', 'ira', 'deus']",@marcofeliciano @jairbolsonaro não adiantar não descobrir  verdade  vc maçom cuidado ira deus
62162,@marcofeliciano @jairbolsonaro https://t.co/zHwcjMvVm5,False,0.9853441119194031,"['@marcofeliciano', '@jairbolsonaro']",@marcofeliciano @jairbolsonaro
62163,@marcofeliciano @jairbolsonaro MOÇONARO,True,0.7319545745849609,"['@marcofeliciano', '@jairbolsonaro', 'moçonaro']",@marcofeliciano @jairbolsonaro moçonaro
62164,@marcofeliciano @PradoOseias @jairbolsonaro https://t.co/J5cEWhJX81,False,0.9866016507148743,"['@marcofeliciano', '@pradooseias', '@jairbolsonaro']",@marcofeliciano @pradooseias @jairbolsonaro
62165,"@marcofeliciano @jairbolsonaro Pastor, por que Bolsonaro é tão amigo com assassinos e esquartejadores de cristão como Mohamed bin Salman? https://t.co/QK9OsfdSu4",True,0.9031166434288025,"['@marcofeliciano', '@jairbolsonaro', 'pastor', 'bolsonaro', 'amigo', 'assassino', 'esquartejador', 'cristão', 'mohamed', 'bin', 'salman']",@marcofeliciano @jairbolsonaro pastor bolsonaro amigo assassino esquartejador cristão mohamed bin salman
62166,"“Lança o teu cuidado sobre o SENHOR, e ele te susterá; nunca permitirá que o justo seja abalado.” Salmos 55:2",False,0.9919781684875488,"['lança', 'cuidado', 'senhor', 'suster', 'nunca', 'permitir', 'justo', 'ser', 'abalar', 'salmos', '55:2']",lança cuidado senhor suster nunca permitir justo ser abalar salmos 55:2
62167,@marcofeliciano Bom dia Deputado.,False,0.9984689354896545,"['@marcofeliciano', 'dia', 'deputado']",@marcofeliciano dia deputado
62168,@marcofeliciano Amém,False,0.998703122138977,"['@marcofeliciano', 'amém']",@marcofeliciano amém
62169,"@marcofeliciano Amém
O povo clama ao Senhor
Tire as escamas dos olhos",False,0.9928240776062012,"['@marcofeliciano', 'amém', '', 'clamar', 'senhor', '', 'tire', 'escama', 'olho']",@marcofeliciano amém  clamar senhor  tire escama olho
62170,@marcofeliciano https://t.co/PorGFKm1pD,False,0.9889524579048157,['@marcofeliciano'],@marcofeliciano
62171,"@marcofeliciano Mas se não orarmos e jejuarmos ele permitirá, foi assim com Israel por 70 anos. Ou nós nos posicionamos em jejum, oração ou perderemos essa guerra pastor. Não adianta usar o escudo e não usar a espada. Não tem Golias caído se Davi não se posicionar.",False,0.9928814172744751,"['@marcofeliciano', 'não', 'orar', 'jejuarmos', 'permitir', 'israel', 'ano', 'posicionar', 'jejum', 'oração', 'perderemos', 'guerra', 'pastor', 'não', 'adiantar', 'escudo', 'não', 'espada', 'não', 'golias', 'cair', 'davi', 'não', 'posicionar']",@marcofeliciano não orar jejuarmos permitir israel ano posicionar jejum oração perderemos guerra pastor não adiantar escudo não espada não golias cair davi não posicionar
62172,"@marcofeliciano BOLSONARO... Homem de Fé, Simples e Honesto!
Respeito a Deus, a Vida, a Pátria, a Liberdade, a Constituição, a Família e aos Bons Costumes!",False,0.9914599657058716,"['@marcofeliciano', 'bolsonaro', 'homem', 'fé', 'simples', 'honesto', '', 'respeito', 'deus', 'vida', 'pátria', 'liberdade', 'constituição', 'família', 'bons', 'costumes']",@marcofeliciano bolsonaro homem fé simples honesto  respeito deus vida pátria liberdade constituição família bons costumes
62173,"@marcofeliciano Feliciano, comenta por favor:
2017 Bolsonaro vai a Maçonaria, 2018 é eleito Presidente
2019 aparece uma pandemia e ele atrasa vacinas e oxigênio e pessoas são sacrificadas
2022 Bolsonaro foi na maçonaria denovo...........

Coincidências???????",False,0.9584962725639343,"['@marcofeliciano', 'feliciano', 'comentar', '', 'bolsonaro', 'maçonaria', 'eleger', 'presidente', '', 'aparecer', 'pandemia', 'atrasar', 'vacina', 'oxigênio', 'pessoa', 'sacrificar', '', 'bolsonaro', 'maçonaria', 'denovo', '', 'coincidências']",@marcofeliciano feliciano comentar  bolsonaro maçonaria eleger presidente  aparecer pandemia atrasar vacina oxigênio pessoa sacrificar  bolsonaro maçonaria denovo  coincidências
62174,@marcofeliciano https://t.co/3NEx95FFrw,False,0.985196590423584,['@marcofeliciano'],@marcofeliciano
62175,@marcofeliciano https://t.co/4oK6iGYTzl,False,0.9868040680885315,['@marcofeliciano'],@marcofeliciano
62176,@marcofeliciano https://t.co/UnjOutRRjR,False,0.9812776446342468,['@marcofeliciano'],@marcofeliciano
62177,@marcofeliciano Vai passar pano pro Maçom?,False,0.5188626050949097,"['@marcofeliciano', 'passar', 'pano', 'pro', 'maçom']",@marcofeliciano passar pano pro maçom
62178,@marcofeliciano Amém amém amém,False,0.9985583424568176,"['@marcofeliciano', 'amém', 'amém', 'amém']",@marcofeliciano amém amém amém
